country,date,inflation,unemployment
PT,2000-02-01,1.6,5.4
PT,2000-02-01,1.6,5.4
PT,2000-03-01,1.4,5.3
PT,2000-03-01,1.4,5.3
PT,2000-03-01,1.4,5.3
PT,2000-04-01,1.9,5.2
PT,2000-04-01,1.9,5.2
PT,2000-04-01,1.9,5.2
PT,2000-05-01,2.4,5.0
PT,2000-05-01,2.4,5.3
PT,2000-05-01,2.4,5.3
PT,2000-06-01,2.8,4.9
PT,2000-06-01,2.8,5.2
PT,2000-06-01,2.8,5.2
PT,2000-07-01,3.3,5.0
PT,2000-07-01,3.3,5.3
PT,2000-07-01,3.3,5.3
PT,2000-08-01,3.6,5.3
PT,2000-08-01,3.6,5.4
PT,2000-08-01,3.6,5.3
PT,2000-09-01,3.6,5.4
PT,2000-09-01,3.6,5.4
PT,2000-09-01,3.6,5.3
PT,2000-10-01,3.7,5.3
PT,2000-10-01,3.7,5.2
PT,2000-10-01,3.7,5.2
PT,2000-11-01,3.6,5.1
PT,2000-11-01,3.6,5.0
PT,2000-11-01,3.6,5.1
PT,2000-12-01,3.8,5.2
PT,2000-12-01,3.8,5.0
PT,2000-12-01,3.8,5.1
PT,2001-01-01,4.4,5.3
PT,2001-01-01,4.4,5.1
PT,2001-01-01,4.4,5.2
PT,2001-02-01,4.8,5.5
PT,2001-02-01,4.8,5.3
PT,2001-02-01,4.8,5.2
PT,2001-03-01,5.1,5.5
PT,2001-03-01,5.1,5.4
PT,2001-03-01,5.1,5.3
PT,2001-04-01,4.6,5.4
PT,2001-04-01,4.6,5.4
PT,2001-04-01,4.6,5.3
PT,2001-05-01,4.9,5.2
PT,2001-05-01,4.9,5.4
PT,2001-05-01,4.9,5.4
PT,2001-06-01,4.6,5.1
PT,2001-06-01,4.6,5.4
PT,2001-06-01,4.6,5.4
PT,2001-07-01,4.3,5.2
PT,2001-07-01,4.3,5.5
PT,2001-07-01,4.3,5.5
PT,2001-08-01,4.0,5.3
PT,2001-08-01,4.0,5.4
PT,2001-08-01,4.0,5.5
PT,2001-09-01,4.1,5.5
PT,2001-09-01,4.1,5.4
PT,2001-09-01,4.1,5.4
PT,2001-10-01,4.2,5.5
PT,2001-10-01,4.2,5.4
PT,2001-10-01,4.2,5.4
PT,2001-11-01,4.1,5.5
PT,2001-11-01,4.1,5.4
PT,2001-11-01,4.1,5.4
PT,2001-12-01,3.9,5.5
PT,2001-12-01,3.9,5.4
PT,2001-12-01,3.9,5.5
PT,2002-01-01,3.7,5.8
PT,2002-01-01,3.7,5.6
PT,2002-01-01,3.7,5.6
PT,2002-02-01,3.3,5.8
PT,2002-02-01,3.3,5.6
PT,2002-02-01,3.3,5.6
PT,2002-03-01,3.4,5.8
PT,2002-03-01,3.4,5.7
PT,2002-03-01,3.4,5.7
PT,2002-04-01,3.6,5.8
PT,2002-04-01,3.6,5.8
PT,2002-04-01,3.6,5.9
PT,2002-05-01,3.4,5.9
PT,2002-05-01,3.4,6.2
PT,2002-05-01,3.4,6.1
PT,2002-06-01,3.5,6.1
PT,2002-06-01,3.5,6.4
PT,2002-06-01,3.5,6.4
PT,2002-07-01,3.5,6.3
PT,2002-07-01,3.5,6.6
PT,2002-07-01,3.5,6.6
PT,2002-08-01,3.9,6.5
PT,2002-08-01,3.9,6.6
PT,2002-08-01,3.9,6.6
PT,2002-09-01,3.9,6.9
PT,2002-09-01,3.9,6.8
PT,2002-09-01,3.9,6.8
PT,2002-10-01,4.1,7.4
PT,2002-10-01,4.1,7.3
PT,2002-10-01,4.1,7.2
PT,2002-11-01,4.1,7.6
PT,2002-11-01,4.1,7.5
PT,2002-11-01,4.1,7.4
PT,2002-12-01,4.0,7.7
PT,2002-12-01,4.0,7.5
PT,2002-12-01,4.0,7.5
PT,2003-01-01,4.0,7.8
PT,2003-01-01,4.0,7.6
PT,2003-01-01,4.0,7.5
PT,2003-02-01,4.1,7.9
PT,2003-02-01,4.1,7.6
PT,2003-02-01,4.1,7.6
PT,2003-03-01,3.7,7.8
PT,2003-03-01,3.7,7.7
PT,2003-03-01,3.7,7.7
PT,2003-04-01,3.7,7.8
PT,2003-04-01,3.7,7.8
PT,2003-04-01,3.7,7.8
PT,2003-05-01,3.6,7.7
PT,2003-05-01,3.6,8.0
PT,2003-05-01,3.6,7.9
PT,2003-06-01,3.3,7.6
PT,2003-06-01,3.3,8.0
PT,2003-06-01,3.3,7.9
PT,2003-07-01,2.9,7.5
PT,2003-07-01,2.9,7.8
PT,2003-07-01,2.9,7.9
PT,2003-08-01,2.9,7.7
PT,2003-08-01,2.9,7.8
PT,2003-08-01,2.9,7.8
PT,2003-09-01,3.1,7.9
PT,2003-09-01,3.1,7.9
PT,2003-09-01,3.1,7.9
PT,2003-10-01,2.8,8.1
PT,2003-10-01,2.8,8.0
PT,2003-10-01,2.8,7.9
PT,2003-11-01,2.3,8.0
PT,2003-11-01,2.3,7.9
PT,2003-11-01,2.3,7.9
PT,2003-12-01,2.3,7.9
PT,2003-12-01,2.3,7.7
PT,2003-12-01,2.3,7.7
PT,2004-01-01,2.2,7.7
PT,2004-01-01,2.2,7.5
PT,2004-01-01,2.2,7.6
PT,2004-02-01,2.1,7.9
PT,2004-02-01,2.1,7.6
PT,2004-02-01,2.1,7.7
PT,2004-03-01,2.3,7.7
PT,2004-03-01,2.3,7.6
PT,2004-03-01,2.3,7.7
PT,2004-04-01,2.4,7.8
PT,2004-04-01,2.4,7.8
PT,2004-04-01,2.4,7.8
PT,2004-05-01,2.5,7.9
PT,2004-05-01,2.5,8.1
PT,2004-05-01,2.5,8.1
PT,2004-06-01,3.6,7.9
PT,2004-06-01,3.6,8.3
PT,2004-06-01,3.6,8.3
PT,2004-07-01,3.0,7.9
PT,2004-07-01,3.0,8.2
PT,2004-07-01,3.0,8.3
PT,2004-08-01,2.4,8.4
PT,2004-08-01,2.4,8.5
PT,2004-08-01,2.4,8.4
PT,2004-09-01,2.1,8.6
PT,2004-09-01,2.1,8.6
PT,2004-09-01,2.1,8.5
PT,2004-10-01,2.3,8.7
PT,2004-10-01,2.3,8.5
PT,2004-10-01,2.3,8.5
PT,2004-11-01,2.6,8.6
PT,2004-11-01,2.6,8.5
PT,2004-11-01,2.6,8.6
PT,2004-12-01,2.6,8.9
PT,2004-12-01,2.6,8.7
PT,2004-12-01,2.6,8.7
PT,2005-01-01,2.0,9.0
PT,2005-01-01,2.0,8.7
PT,2005-01-01,2.0,8.7
PT,2005-02-01,2.1,9.1
PT,2005-02-01,2.1,8.8
PT,2005-02-01,2.1,8.8
PT,2005-03-01,2.2,9.1
PT,2005-03-01,2.2,9.0
PT,2005-03-01,2.2,9.0
PT,2005-04-01,2.0,9.1
PT,2005-04-01,2.0,9.1
PT,2005-04-01,2.0,9.0
PT,2005-05-01,1.7,8.8
PT,2005-05-01,1.7,9.1
PT,2005-05-01,1.7,9.1
PT,2005-06-01,0.7,8.9
PT,2005-06-01,0.7,9.2
PT,2005-06-01,0.7,9.2
PT,2005-07-01,1.9,9.2
PT,2005-07-01,1.9,9.5
PT,2005-07-01,1.9,9.4
PT,2005-08-01,2.5,9.3
PT,2005-08-01,2.5,9.5
PT,2005-08-01,2.5,9.5
PT,2005-09-01,2.7,9.6
PT,2005-09-01,2.7,9.5
PT,2005-09-01,2.7,9.5
PT,2005-10-01,2.6,9.6
PT,2005-10-01,2.6,9.5
PT,2005-10-01,2.6,9.5
PT,2005-11-01,2.5,9.6
PT,2005-11-01,2.5,9.5
PT,2005-11-01,2.5,9.5
PT,2005-12-01,2.5,9.5
PT,2005-12-01,2.5,9.3
PT,2005-12-01,2.5,9.3
PT,2006-01-01,2.7,9.4
PT,2006-01-01,2.7,9.2
PT,2006-01-01,2.7,9.2
PT,2006-02-01,3.0,9.3
PT,2006-02-01,3.0,9.1
PT,2006-02-01,3.0,9.1
PT,2006-03-01,3.8,9.2
PT,2006-03-01,3.8,9.1
PT,2006-03-01,3.8,9.1
PT,2006-04-01,3.7,9.1
PT,2006-04-01,3.7,9.1
PT,2006-04-01,3.7,9.1
PT,2006-05-01,3.6,8.9
PT,2006-05-01,3.6,9.1
PT,2006-05-01,3.6,9.1
PT,2006-06-01,3.5,8.7
PT,2006-06-01,3.5,9.1
PT,2006-06-01,3.5,9.2
PT,2006-07-01,3.0,8.9
PT,2006-07-01,3.0,9.2
PT,2006-07-01,3.0,9.2
PT,2006-08-01,2.7,9.1
PT,2006-08-01,2.7,9.2
PT,2006-08-01,2.7,9.3
PT,2006-09-01,3.0,9.6
PT,2006-09-01,3.0,9.6
PT,2006-09-01,3.0,9.5
PT,2006-10-01,2.6,9.8
PT,2006-10-01,2.6,9.7
PT,2006-10-01,2.6,9.7
PT,2006-11-01,2.4,9.8
PT,2006-11-01,2.4,9.7
PT,2006-11-01,2.4,9.7
PT,2006-12-01,2.5,9.8
PT,2006-12-01,2.5,9.7
PT,2006-12-01,2.5,9.7
PT,2007-01-01,2.6,9.9
PT,2007-01-01,2.6,9.7
PT,2007-01-01,2.6,9.7
PT,2007-02-01,2.3,10.0
PT,2007-02-01,2.3,9.8
PT,2007-02-01,2.3,9.7
PT,2007-03-01,2.4,9.9
PT,2007-03-01,2.4,9.7
PT,2007-03-01,2.4,9.7
PT,2007-04-01,2.8,9.9
PT,2007-04-01,2.8,9.9
PT,2007-04-01,2.8,9.8
PT,2007-05-01,2.4,9.5
PT,2007-05-01,2.4,9.8
PT,2007-05-01,2.4,9.7
PT,2007-06-01,2.4,9.3
PT,2007-06-01,2.4,9.6
PT,2007-06-01,2.4,9.6
PT,2007-07-01,2.3,9.3
PT,2007-07-01,2.3,9.7
PT,2007-07-01,2.3,9.6
PT,2007-08-01,1.9,9.5
PT,2007-08-01,1.9,9.6
PT,2007-08-01,1.9,9.6
PT,2007-09-01,2.0,9.4
PT,2007-09-01,2.0,9.4
PT,2007-09-01,2.0,9.4
PT,2007-10-01,2.5,9.5
PT,2007-10-01,2.5,9.4
PT,2007-10-01,2.5,9.4
PT,2007-11-01,2.8,9.4
PT,2007-11-01,2.8,9.3
PT,2007-11-01,2.8,9.3
PT,2007-12-01,2.7,9.4
PT,2007-12-01,2.7,9.2
PT,2007-12-01,2.7,9.2
PT,2008-01-01,2.9,9.2
PT,2008-01-01,2.9,9.0
PT,2008-01-01,2.9,9.0
PT,2008-02-01,2.9,9.2
PT,2008-02-01,2.9,8.9
PT,2008-02-01,2.9,9.0
PT,2008-03-01,3.2,9.2
PT,2008-03-01,3.2,9.0
PT,2008-03-01,3.2,9.0
PT,2008-04-01,2.5,9.0
PT,2008-04-01,2.5,9.0
PT,2008-04-01,2.5,9.0
PT,2008-05-01,2.8,8.9
PT,2008-05-01,2.8,9.1
PT,2008-05-01,2.8,9.1
PT,2008-06-01,3.4,8.9
PT,2008-06-01,3.4,9.3
PT,2008-06-01,3.4,9.3
PT,2008-07-01,3.1,8.9
PT,2008-07-01,3.1,9.2
PT,2008-07-01,3.1,9.3
PT,2008-08-01,3.1,9.3
PT,2008-08-01,3.1,9.4
PT,2008-08-01,3.1,9.4
PT,2008-09-01,3.2,9.4
PT,2008-09-01,3.2,9.4
PT,2008-09-01,3.2,9.4
PT,2008-10-01,2.5,9.5
PT,2008-10-01,2.5,9.3
PT,2008-10-01,2.5,9.4
PT,2008-11-01,1.4,9.4
PT,2008-11-01,1.4,9.3
PT,2008-11-01,1.4,9.4
PT,2008-12-01,0.8,10.0
PT,2008-12-01,0.8,9.8
PT,2008-12-01,0.8,9.7
PT,2009-01-01,0.1,10.3
PT,2009-01-01,0.1,10.0
PT,2009-01-01,0.1,10.0
PT,2009-02-01,0.1,10.5
PT,2009-02-01,0.1,10.2
PT,2009-02-01,0.1,10.2
PT,2009-03-01,-0.6,10.7
PT,2009-03-01,-0.6,10.6
PT,2009-03-01,-0.6,10.5
PT,2009-04-01,-0.5,10.8
PT,2009-04-01,-0.5,10.8
PT,2009-04-01,-0.5,10.8
PT,2009-05-01,-1.3,10.8
PT,2009-05-01,-1.3,11.0
PT,2009-05-01,-1.3,11.0
PT,2009-06-01,-1.6,10.9
PT,2009-06-01,-1.6,11.3
PT,2009-06-01,-1.6,11.3
PT,2009-07-01,-1.5,11.2
PT,2009-07-01,-1.5,11.6
PT,2009-07-01,-1.5,11.6
PT,2009-08-01,-1.2,11.6
PT,2009-08-01,-1.2,11.8
PT,2009-08-01,-1.2,11.8
PT,2009-09-01,-1.8,11.9
PT,2009-09-01,-1.8,11.9
PT,2009-09-01,-1.8,11.9
PT,2009-10-01,-1.6,12.0
PT,2009-10-01,-1.6,11.9
PT,2009-10-01,-1.6,11.8
PT,2009-11-01,-0.8,11.9
PT,2009-11-01,-0.8,11.8
PT,2009-11-01,-0.8,11.8
PT,2009-12-01,-0.1,12.1
PT,2009-12-01,-0.1,11.9
PT,2009-12-01,-0.1,11.9
PT,2010-01-01,0.1,12.1
PT,2010-01-01,0.1,11.8
PT,2010-01-01,0.1,11.9
PT,2010-02-01,0.2,12.4
PT,2010-02-01,0.2,12.1
PT,2010-02-01,0.2,12.0
PT,2010-03-01,0.6,12.4
PT,2010-03-01,0.6,12.2
PT,2010-03-01,0.6,12.2
PT,2010-04-01,0.7,12.5
PT,2010-04-01,0.7,12.5
PT,2010-04-01,0.7,12.4
PT,2010-05-01,1.1,12.4
PT,2010-05-01,1.1,12.7
PT,2010-05-01,1.1,12.6
PT,2010-06-01,1.1,12.5
PT,2010-06-01,1.1,12.9
PT,2010-06-01,1.1,12.6
PT,2010-07-01,1.9,12.5
PT,2010-07-01,1.9,12.9
PT,2010-07-01,1.9,12.7
PT,2010-08-01,2.0,12.8
PT,2010-08-01,2.0,12.9
PT,2010-08-01,2.0,12.8
PT,2010-09-01,2.0,12.8
PT,2010-09-01,2.0,12.8
PT,2010-09-01,2.0,12.7
PT,2010-10-01,2.3,12.7
PT,2010-10-01,2.3,12.6
PT,2010-10-01,2.3,12.6
PT,2010-11-01,2.2,12.9
PT,2010-11-01,2.2,12.8
PT,2010-11-01,2.2,12.7
PT,2010-12-01,2.4,13.0
PT,2010-12-01,2.4,12.8
PT,2010-12-01,2.4,12.8
PT,2011-01-01,3.6,13.1
PT,2011-01-01,3.6,12.8
PT,2011-01-01,3.6,12.8
PT,2011-02-01,3.5,13.2
PT,2011-02-01,3.5,12.8
PT,2011-02-01,3.5,12.9
PT,2011-03-01,3.9,13.3
PT,2011-03-01,3.9,13.1
PT,2011-03-01,3.9,13.0
PT,2011-04-01,4.0,13.1
PT,2011-04-01,4.0,13.1
PT,2011-04-01,4.0,13.1
PT,2011-05-01,3.7,12.9
PT,2011-05-01,3.7,13.2
PT,2011-05-01,3.7,13.2
PT,2011-06-01,3.3,12.6
PT,2011-06-01,3.3,13.1
PT,2011-06-01,3.3,13.2
PT,2011-07-01,3.0,12.7
PT,2011-07-01,3.0,13.2
PT,2011-07-01,3.0,13.2
PT,2011-08-01,2.8,13.3
PT,2011-08-01,2.8,13.6
PT,2011-08-01,2.8,13.5
PT,2011-09-01,3.5,13.9
PT,2011-09-01,3.5,13.9
PT,2011-09-01,3.5,13.9
PT,2011-10-01,4.0,14.2
PT,2011-10-01,4.0,14.1
PT,2011-10-01,4.0,14.2
PT,2011-11-01,3.8,14.7
PT,2011-11-01,3.8,14.6
PT,2011-11-01,3.8,14.6
PT,2011-12-01,3.5,15.4
PT,2011-12-01,3.5,15.1
PT,2011-12-01,3.5,14.9
PT,2012-01-01,3.3,15.3
PT,2012-01-01,3.3,14.9
PT,2012-01-01,3.3,15.0
PT,2012-02-01,3.5,15.8
PT,2012-02-01,3.5,15.4
PT,2012-02-01,3.5,15.4
PT,2012-03-01,3.1,16.1
PT,2012-03-01,3.1,15.8
PT,2012-03-01,3.1,15.9
PT,2012-04-01,2.9,16.3
PT,2012-04-01,2.9,16.3
PT,2012-04-01,2.9,16.2
PT,2012-05-01,2.7,15.9
PT,2012-05-01,2.7,16.2
PT,2012-05-01,2.7,16.3
PT,2012-06-01,2.7,15.8
PT,2012-06-01,2.7,16.3
PT,2012-06-01,2.7,16.3
PT,2012-07-01,2.8,15.9
PT,2012-07-01,2.8,16.4
PT,2012-07-01,2.8,16.5
PT,2012-08-01,3.1,16.8
PT,2012-08-01,3.1,17.0
PT,2012-08-01,3.1,16.9
PT,2012-09-01,2.9,17.0
PT,2012-09-01,2.9,17.0
PT,2012-09-01,2.9,17.1
PT,2012-10-01,2.1,17.5
PT,2012-10-01,2.1,17.4
PT,2012-10-01,2.1,17.4
PT,2012-11-01,1.9,17.9
PT,2012-11-01,1.9,17.7
PT,2012-11-01,1.9,17.8
PT,2012-12-01,2.1,18.5
PT,2012-12-01,2.1,18.2
PT,2012-12-01,2.1,18.1
PT,2013-01-01,0.4,18.7
PT,2013-01-01,0.4,18.3
PT,2013-01-01,0.4,18.2
PT,2013-02-01,0.2,18.6
PT,2013-02-01,0.2,18.2
PT,2013-02-01,0.2,18.2
PT,2013-03-01,0.7,18.5
PT,2013-03-01,0.7,18.2
PT,2013-03-01,0.7,18.1
PT,2013-04-01,0.4,18.1
PT,2013-04-01,0.4,18.1
PT,2013-04-01,0.4,18.1
PT,2013-05-01,0.9,17.6
PT,2013-05-01,0.9,18.0
PT,2013-05-01,0.9,17.9
PT,2013-06-01,1.2,17.0
PT,2013-06-01,1.2,17.6
PT,2013-06-01,1.2,17.7
PT,2013-07-01,0.8,17.0
PT,2013-07-01,0.8,17.5
PT,2013-07-01,0.8,17.4
PT,2013-08-01,0.2,16.6
PT,2013-08-01,0.2,16.8
PT,2013-08-01,0.2,16.9
PT,2013-09-01,0.3,16.4
PT,2013-09-01,0.3,16.4
PT,2013-09-01,0.3,16.5
PT,2013-10-01,0.0,16.3
PT,2013-10-01,0.0,16.2
PT,2013-10-01,0.0,16.2
PT,2013-11-01,0.1,16.1
PT,2013-11-01,0.1,16.0
PT,2013-11-01,0.1,16.0
PT,2013-12-01,0.2,16.0
PT,2013-12-01,0.2,15.7
PT,2013-12-01,0.2,15.7
PT,2014-01-01,0.1,15.9
PT,2014-01-01,0.1,15.5
PT,2014-01-01,0.1,15.5
PT,2014-02-01,-0.1,15.9
PT,2014-02-01,-0.1,15.5
PT,2014-02-01,-0.1,15.4
PT,2014-03-01,-0.4,15.6
PT,2014-03-01,-0.4,15.3
PT,2014-03-01,-0.4,15.4
PT,2014-04-01,-0.1,15.2
PT,2014-04-01,-0.1,15.2
PT,2014-04-01,-0.1,15.2
PT,2014-05-01,-0.3,14.7
PT,2014-05-01,-0.3,15.0
PT,2014-05-01,-0.3,15.0
PT,2014-06-01,-0.2,14.4
PT,2014-06-01,-0.2,14.9
PT,2014-06-01,-0.2,14.9
PT,2014-07-01,-0.7,14.2
PT,2014-07-01,-0.7,14.7
PT,2014-07-01,-0.7,14.6
PT,2014-08-01,-0.1,13.8
PT,2014-08-01,-0.1,14.0
PT,2014-08-01,-0.1,14.1
PT,2014-09-01,0.0,13.7
PT,2014-09-01,0.0,13.8
PT,2014-09-01,0.0,13.9
PT,2014-10-01,0.1,14.1
PT,2014-10-01,0.1,14.0
PT,2014-10-01,0.1,13.9
PT,2014-11-01,0.1,14.0
PT,2014-11-01,0.1,13.9
PT,2014-11-01,0.1,14.0
PT,2014-12-01,-0.3,14.3
PT,2014-12-01,-0.3,14.0
PT,2014-12-01,-0.3,14.0
PT,2015-01-01,-0.4,14.5
PT,2015-01-01,-0.4,14.0
PT,2015-01-01,-0.4,14.0
PT,2015-02-01,-0.1,14.3
PT,2015-02-01,-0.1,13.9
PT,2015-02-01,-0.1,13.8
PT,2015-03-01,0.4,13.8
PT,2015-03-01,0.4,13.6
PT,2015-03-01,0.4,13.6
PT,2015-04-01,0.5,13.2
PT,2015-04-01,0.5,13.2
PT,2015-04-01,0.5,13.2
PT,2015-05-01,1.0,12.5
PT,2015-05-01,1.0,12.8
PT,2015-05-01,1.0,12.9
PT,2015-06-01,0.8,12.2
PT,2015-06-01,0.8,12.7
PT,2015-06-01,0.8,12.7
PT,2015-07-01,0.7,12.1
PT,2015-07-01,0.7,12.6
PT,2015-07-01,0.7,12.6
PT,2015-08-01,0.7,12.4
PT,2015-08-01,0.7,12.6
PT,2015-08-01,0.7,12.6
PT,2015-09-01,0.9,12.7
PT,2015-09-01,0.9,12.7
PT,2015-09-01,0.9,12.7
PT,2015-10-01,0.7,12.8
PT,2015-10-01,0.7,12.7
PT,2015-10-01,0.7,12.6
PT,2015-11-01,0.6,12.6
PT,2015-11-01,0.6,12.5
PT,2015-11-01,0.6,12.5
PT,2015-12-01,0.3,12.7
PT,2015-12-01,0.3,12.4
PT,2015-12-01,0.3,12.4
PT,2016-01-01,0.7,12.7
PT,2016-01-01,0.7,12.3
PT,2016-01-01,0.7,12.4
PT,2016-02-01,0.2,12.9
PT,2016-02-01,0.2,12.5
PT,2016-02-01,0.2,12.4
PT,2016-03-01,0.5,12.6
PT,2016-03-01,0.5,12.3
PT,2016-03-01,0.5,12.3
PT,2016-04-01,0.5,12.0
PT,2016-04-01,0.5,12.0
PT,2016-04-01,0.5,11.9
PT,2016-05-01,0.4,11.3
PT,2016-05-01,0.4,11.6
PT,2016-05-01,0.4,11.6
PT,2016-06-01,0.7,10.9
PT,2016-06-01,0.7,11.4
PT,2016-06-01,0.7,11.4
PT,2016-07-01,0.7,10.8
PT,2016-07-01,0.7,11.2
PT,2016-07-01,0.7,11.3
PT,2016-08-01,0.8,11.0
PT,2016-08-01,0.8,11.2
PT,2016-08-01,0.8,11.2
PT,2016-09-01,0.7,11.1
PT,2016-09-01,0.7,11.2
PT,2016-09-01,0.7,11.1
PT,2016-10-01,1.1,11.0
PT,2016-10-01,1.1,10.9
PT,2016-10-01,1.1,10.9
PT,2016-11-01,0.5,10.8
PT,2016-11-01,0.5,10.7
PT,2016-11-01,0.5,10.7
PT,2016-12-01,0.9,10.6
PT,2016-12-01,0.9,10.3
PT,2016-12-01,0.9,10.4
PT,2017-01-01,1.3,10.6
PT,2017-01-01,1.3,10.2
PT,2017-01-01,1.3,10.2
PT,2017-02-01,1.6,10.5
PT,2017-02-01,1.6,10.1
PT,2017-02-01,1.6,10.1
PT,2017-03-01,1.4,10.2
PT,2017-03-01,1.4,10.0
PT,2017-03-01,1.4,10.0
PT,2017-04-01,2.4,9.8
PT,2017-04-01,2.4,9.8
PT,2017-04-01,2.4,9.8
PT,2017-05-01,1.7,9.2
PT,2017-05-01,1.7,9.5
PT,2017-05-01,1.7,9.5
PT,2017-06-01,1.0,9.0
PT,2017-06-01,1.0,9.4
PT,2017-06-01,1.0,9.4
PT,2017-07-01,1.0,8.8
PT,2017-07-01,1.0,9.2
PT,2017-07-01,1.0,9.3
PT,2017-08-01,1.3,8.8
PT,2017-08-01,1.3,9.1
PT,2017-08-01,1.3,9.0
PT,2017-09-01,1.6,8.7
PT,2017-09-01,1.6,8.7
PT,2017-09-01,1.6,8.8
PT,2017-10-01,1.9,8.7
PT,2017-10-01,1.9,8.6
PT,2017-10-01,1.9,8.5
PT,2017-11-01,1.8,8.3
PT,2017-11-01,1.8,8.2
PT,2017-11-01,1.8,8.2
PT,2017-12-01,1.6,8.3
PT,2017-12-01,1.6,8.0
PT,2017-12-01,1.6,8.0
PT,2018-01-01,1.1,8.3
PT,2018-01-01,1.1,7.9
PT,2018-01-01,1.1,7.9
PT,2018-02-01,0.7,8.1
PT,2018-02-01,0.7,7.7
PT,2018-02-01,0.7,7.7
PT,2018-03-01,0.8,7.8
PT,2018-03-01,0.8,7.6
PT,2018-03-01,0.8,7.6
PT,2018-04-01,0.3,7.3
PT,2018-04-01,0.3,7.3
PT,2018-04-01,0.3,7.4
PT,2018-05-01,1.4,7.0
PT,2018-05-01,1.4,7.3
PT,2018-05-01,1.4,7.3
PT,2018-06-01,2.0,6.6
PT,2018-06-01,2.0,7.1
PT,2018-06-01,2.0,7.1
PT,2018-07-01,2.2,6.6
PT,2018-07-01,2.2,7.1
PT,2018-07-01,2.2,7.1
PT,2018-08-01,1.3,6.9
PT,2018-08-01,1.3,7.2
PT,2018-08-01,1.3,7.1
PT,2018-09-01,1.8,6.7
PT,2018-09-01,1.8,6.8
PT,2018-09-01,1.8,6.8
PT,2018-10-01,0.8,6.8
PT,2018-10-01,0.8,6.7
PT,2018-10-01,0.8,6.7
PT,2018-11-01,0.9,6.8
PT,2018-11-01,0.9,6.7
PT,2018-11-01,0.9,6.7
PT,2018-12-01,0.6,6.9
PT,2018-12-01,0.6,6.7
PT,2018-12-01,0.6,6.7
PT,2019-01-01,0.6,7.0
PT,2019-01-01,0.6,6.6
PT,2019-01-01,0.6,6.6
PT,2019-02-01,0.9,7.0
PT,2019-02-01,0.9,6.6
PT,2019-02-01,0.9,6.6
PT,2019-03-01,0.8,6.8
PT,2019-03-01,0.8,6.6
PT,2019-03-01,0.8,6.6
PT,2019-04-01,0.9,6.7
PT,2019-04-01,0.9,6.7
PT,2019-04-01,0.9,6.7
PT,2019-05-01,0.3,6.4
PT,2019-05-01,0.3,6.7
PT,2019-05-01,0.3,6.7
PT,2019-06-01,0.7,6.2
PT,2019-06-01,0.7,6.7
PT,2019-06-01,0.7,6.7
PT,2019-07-01,-0.7,6.2
PT,2019-07-01,-0.7,6.6
PT,2019-07-01,-0.7,6.6
PT,2019-08-01,-0.1,6.3
PT,2019-08-01,-0.1,6.5
PT,2019-08-01,-0.1,6.5
PT,2019-09-01,-0.3,6.6
PT,2019-09-01,-0.3,6.6
PT,2019-09-01,-0.3,6.6
PT,2019-10-01,-0.1,6.6
PT,2019-10-01,-0.1,6.5
PT,2019-10-01,-0.1,6.6
PT,2019-11-01,0.2,6.9
PT,2019-11-01,0.2,6.7
PT,2019-11-01,0.2,6.7
PT,2019-12-01,0.4,7.1
PT,2019-12-01,0.4,6.8
PT,2019-12-01,0.4,6.8
PT,2020-01-01,0.8,7.2
PT,2020-01-01,0.8,6.8
PT,2020-01-01,0.8,6.8
PT,2020-02-01,0.5,6.9
PT,2020-02-01,0.5,6.5
PT,2020-02-01,0.5,6.4
PT,2020-03-01,0.1,6.1
PT,2020-03-01,0.1,5.8
PT,2020-03-01,0.1,6.0
PT,2020-04-01,-0.1,5.7
PT,2020-04-01,-0.1,5.7
PT,2020-04-01,-0.1,5.8
PT,2020-05-01,-0.6,5.7
PT,2020-05-01,-0.6,6.1
PT,2020-05-01,-0.6,6.2
PT,2020-06-01,0.2,7.1
PT,2020-06-01,0.2,7.5
PT,2020-06-01,0.2,7.4
PT,2020-07-01,-0.1,7.8
PT,2020-07-01,-0.1,8.2
PT,2020-07-01,-0.1,8.1
PT,2020-08-01,-0.2,8.2
PT,2020-08-01,-0.2,8.4
PT,2020-08-01,-0.2,8.4
PT,2020-09-01,-0.8,8.2
PT,2020-09-01,-0.8,8.2
PT,2020-09-01,-0.8,8.2
PT,2020-10-01,-0.6,7.9
PT,2020-10-01,-0.6,7.8
PT,2020-10-01,-0.6,7.8
PT,2020-11-01,-0.4,7.4
PT,2020-11-01,-0.4,7.2
PT,2020-11-01,-0.4,7.3
PT,2020-12-01,-0.3,7.1
PT,2020-12-01,-0.3,6.9
PT,2020-12-01,-0.3,6.9
PT,2021-01-01,0.2,7.3
PT,2021-01-01,0.2,6.9
PT,2021-01-01,0.2,6.9
PT,2021-02-01,0.3,7.2
PT,2021-02-01,0.3,6.8
PT,2021-02-01,0.3,6.8
PT,2021-03-01,0.1,6.9
PT,2021-03-01,0.1,6.7
PT,2021-03-01,0.1,6.9
PT,2021-04-01,-0.1,7.2
PT,2021-04-01,-0.1,7.2
PT,2021-04-01,-0.1,7.1
PT,2021-05-01,0.5,7.0
PT,2021-05-01,0.5,7.3
PT,2021-05-01,0.5,7.2
PT,2021-06-01,-0.6,6.7
PT,2021-06-01,-0.6,7.1
PT,2021-06-01,-0.6,7.1
PT,2021-07-01,1.1,6.4
