country,date,unemployment
IT,2009-09,8.3
NL,2009-09,5.7
PT,2009-09,11.9
AT,2009-09,6.5
BE,2009-09,8.0
DE,2009-09,7.5
ES,2009-09,18.4
FR,2009-09,9.3
IT,2009-09,8.3
NL,2009-09,5.7
PT,2009-09,11.9
AT,2009-09,5.8
BE,2009-09,8.0
DE,2009-09,7.5
ES,2009-09,18.4
FR,2009-09,9.3
NL,2009-09,5.7
PT,2009-09,11.9
AT,2009-10,5.4
BE,2009-10,8.0
DE,2009-10,6.8
ES,2009-10,18.5
FR,2009-10,9.7
IT,2009-10,8.8
NL,2009-10,5.7
PT,2009-10,12.0
AT,2009-10,5.8
BE,2009-10,8.0
DE,2009-10,7.4
ES,2009-10,18.6
FR,2009-10,9.5
IT,2009-10,8.3
NL,2009-10,5.8
PT,2009-10,11.9
AT,2009-10,5.8
BE,2009-10,8.0
DE,2009-10,7.4
ES,2009-10,18.6
FR,2009-10,9.5
NL,2009-10,5.8
PT,2009-10,11.8
AT,2009-11,6.1
BE,2009-11,8.0
DE,2009-11,6.9
ES,2009-11,18.7
FR,2009-11,10.1
IT,2009-11,8.6
NL,2009-11,5.9
PT,2009-11,11.9
AT,2009-11,6.1
BE,2009-11,8.1
DE,2009-11,7.2
ES,2009-11,18.7
FR,2009-11,9.6
IT,2009-11,8.4
NL,2009-11,5.9
PT,2009-11,11.8
AT,2009-11,5.7
BE,2009-11,8.1
DE,2009-11,7.2
ES,2009-11,18.7
FR,2009-11,9.6
NL,2009-11,5.9
PT,2009-11,11.8
AT,2009-12,5.3
BE,2009-12,8.4
DE,2009-12,7.0
ES,2009-12,18.9
FR,2009-12,9.8
IT,2009-12,8.6
NL,2009-12,5.8
PT,2009-12,12.1
AT,2009-12,5.4
BE,2009-12,8.4
DE,2009-12,7.2
ES,2009-12,18.9
FR,2009-12,9.5
IT,2009-12,8.5
NL,2009-12,6.1
PT,2009-12,11.9
AT,2009-12,5.7
BE,2009-12,8.3
DE,2009-12,7.2
ES,2009-12,18.9
FR,2009-12,9.5
NL,2009-12,6.1
PT,2009-12,11.9
AT,2010-01,5.6
BE,2010-01,8.8
DE,2010-01,7.6
ES,2010-01,19.5
FR,2010-01,10.1
IT,2010-01,9.3
NL,2010-01,6.5
PT,2010-01,12.1
AT,2010-01,5.2
BE,2010-01,8.7
DE,2010-01,7.1
ES,2010-01,19.1
FR,2010-01,9.5
IT,2010-01,8.6
NL,2010-01,6.2
PT,2010-01,11.8
AT,2010-01,5.5
BE,2010-01,8.7
DE,2010-01,7.1
ES,2010-01,19.1
FR,2010-01,9.4
NL,2010-01,6.2
PT,2010-01,11.9
AT,2010-02,6.3
BE,2010-02,8.7
DE,2010-02,7.6
ES,2010-02,19.9
FR,2010-02,9.8
IT,2010-02,9.4
NL,2010-02,6.5
PT,2010-02,12.4
AT,2010-02,5.4
BE,2010-02,8.6
DE,2010-02,7.0
ES,2010-02,19.2
FR,2010-02,9.4
IT,2010-02,8.7
NL,2010-02,6.2
PT,2010-02,12.1
AT,2010-02,5.5
BE,2010-02,8.6
DE,2010-02,7.0
ES,2010-02,19.2
FR,2010-02,9.4
NL,2010-02,6.2
PT,2010-02,12.0
AT,2010-03,6.4
BE,2010-03,8.5
DE,2010-03,7.2
ES,2010-03,20.1
FR,2010-03,9.5
IT,2010-03,9.0
NL,2010-03,6.5
PT,2010-03,12.4
AT,2010-03,5.6
BE,2010-03,8.6
DE,2010-03,6.9
ES,2010-03,19.4
FR,2010-03,9.3
IT,2010-03,8.5
NL,2010-03,6.2
PT,2010-03,12.2
AT,2010-03,5.4
BE,2010-03,8.6
DE,2010-03,6.9
ES,2010-03,19.5
FR,2010-03,9.3
NL,2010-03,6.2
PT,2010-03,12.2
AT,2010-04,5.4
BE,2010-04,8.3
DE,2010-04,6.8
ES,2010-04,20.2
FR,2010-04,9.3
IT,2010-04,9.0
NL,2010-04,6.2
PT,2010-04,12.5
AT,2010-04,5.4
BE,2010-04,8.5
DE,2010-04,6.8
ES,2010-04,19.8
FR,2010-04,9.3
IT,2010-04,8.8
NL,2010-04,6.1
PT,2010-04,12.5
AT,2010-04,5.4
BE,2010-04,8.5
DE,2010-04,6.8
ES,2010-04,19.8
FR,2010-04,9.3
NL,2010-04,6.1
PT,2010-04,12.4
AT,2010-05,4.9
BE,2010-05,8.1
DE,2010-05,6.5
ES,2010-05,19.9
FR,2010-05,9.1
IT,2010-05,8.5
NL,2010-05,6.1
PT,2010-05,12.4
AT,2010-05,5.2
BE,2010-05,8.5
DE,2010-05,6.7
ES,2010-05,20.0
FR,2010-05,9.3
IT,2010-05,8.7
NL,2010-05,6.1
PT,2010-05,12.7
AT,2010-05,5.3
BE,2010-05,8.5
DE,2010-05,6.7
ES,2010-05,20.0
FR,2010-05,9.4
NL,2010-05,6.1
PT,2010-05,12.6
AT,2010-06,5.1
BE,2010-06,8.1
DE,2010-06,6.3
ES,2010-06,19.6
FR,2010-06,8.6
IT,2010-06,8.0
NL,2010-06,6.0
PT,2010-06,12.5
AT,2010-06,5.4
BE,2010-06,8.5
DE,2010-06,6.6
ES,2010-06,20.1
FR,2010-06,9.2
IT,2010-06,8.5
NL,2010-06,6.2
PT,2010-06,12.9
AT,2010-06,5.3
BE,2010-06,8.5
DE,2010-06,6.6
ES,2010-06,20.0
FR,2010-06,9.3
NL,2010-06,6.2
PT,2010-06,12.6
AT,2010-07,4.9
BE,2010-07,8.9
DE,2010-07,6.5
ES,2010-07,19.4
FR,2010-07,8.5
IT,2010-07,7.7
NL,2010-07,5.9
PT,2010-07,12.5
AT,2010-07,5.1
BE,2010-07,8.6
DE,2010-07,6.5
ES,2010-07,19.9
FR,2010-07,9.2
IT,2010-07,8.5
NL,2010-07,6.2
PT,2010-07,12.9
AT,2010-07,5.2
BE,2010-07,8.6
DE,2010-07,6.5
ES,2010-07,20.0
FR,2010-07,9.2
NL,2010-07,6.2
PT,2010-07,12.7
AT,2010-08,4.8
BE,2010-08,8.8
DE,2010-08,6.2
ES,2010-08,19.6
FR,2010-08,9.0
IT,2010-08,6.8
NL,2010-08,5.7
PT,2010-08,12.8
AT,2010-08,5.2
BE,2010-08,8.5
DE,2010-08,6.4
ES,2010-08,20.0
FR,2010-08,9.3
IT,2010-08,8.2
NL,2010-08,6.1
PT,2010-08,12.9
AT,2010-08,5.2
BE,2010-08,8.5
DE,2010-08,6.4
ES,2010-08,20.0
FR,2010-08,9.3
NL,2010-08,6.1
PT,2010-08,12.8
AT,2010-09,4.9
BE,2010-09,8.5
DE,2010-09,6.1
ES,2010-09,19.8
FR,2010-09,8.9
IT,2010-09,8.3
NL,2010-09,6.0
PT,2010-09,12.8
AT,2010-09,5.2
BE,2010-09,8.4
DE,2010-09,6.4
ES,2010-09,20.1
FR,2010-09,9.2
IT,2010-09,8.4
NL,2010-09,6.0
PT,2010-09,12.8
AT,2010-09,5.1
BE,2010-09,8.4
DE,2010-09,6.4
ES,2010-09,20.1
FR,2010-09,9.2
NL,2010-09,6.0
PT,2010-09,12.7
AT,2010-10,4.8
BE,2010-10,8.2
DE,2010-10,6.1
ES,2010-10,20.1
FR,2010-10,9.3
IT,2010-10,9.2
NL,2010-10,5.9
PT,2010-10,12.7
AT,2010-10,5.0
BE,2010-10,8.2
DE,2010-10,6.3
ES,2010-10,20.1
FR,2010-10,9.2
IT,2010-10,8.6
NL,2010-10,6.0
PT,2010-10,12.6
AT,2010-10,5.0
BE,2010-10,8.2
DE,2010-10,6.3
ES,2010-10,20.1
FR,2010-10,9.2
NL,2010-10,6.0
PT,2010-10,12.6
AT,2010-11,4.6
BE,2010-11,7.9
DE,2010-11,5.9
ES,2010-11,20.2
FR,2010-11,9.7
IT,2010-11,8.9
NL,2010-11,5.9
PT,2010-11,12.9
AT,2010-11,4.8
BE,2010-11,7.9
DE,2010-11,6.2
ES,2010-11,20.2
FR,2010-11,9.2
IT,2010-11,8.4
NL,2010-11,5.9
PT,2010-11,12.8
AT,2010-11,4.9
BE,2010-11,7.9
DE,2010-11,6.2
ES,2010-11,20.2
FR,2010-11,9.2
NL,2010-11,5.9
PT,2010-11,12.7
AT,2010-12,4.6
BE,2010-12,7.7
DE,2010-12,6.1
ES,2010-12,20.2
FR,2010-12,9.6
IT,2010-12,8.4
NL,2010-12,5.6
PT,2010-12,13.0
AT,2010-12,4.8
BE,2010-12,7.7
DE,2010-12,6.1
ES,2010-12,20.4
FR,2010-12,9.2
IT,2010-12,8.2
NL,2010-12,5.9
PT,2010-12,12.8
AT,2010-12,4.9
BE,2010-12,7.7
DE,2010-12,6.1
ES,2010-12,20.3
FR,2010-12,9.2
NL,2010-12,5.9
PT,2010-12,12.8
AT,2011-01,5.4
BE,2011-01,7.5
DE,2011-01,6.4
ES,2011-01,20.8
FR,2011-01,9.8
IT,2011-01,8.7
NL,2011-01,6.1
PT,2011-01,13.1
AT,2011-01,4.8
BE,2011-01,7.3
DE,2011-01,6.0
ES,2011-01,20.4
FR,2011-01,9.2
IT,2011-01,8.2
NL,2011-01,5.8
PT,2011-01,12.8
AT,2011-01,5.0
BE,2011-01,7.3
DE,2011-01,6.0
ES,2011-01,20.4
FR,2011-01,9.2
NL,2011-01,5.8
PT,2011-01,12.8
AT,2011-02,6.6
BE,2011-02,7.2
DE,2011-02,6.2
ES,2011-02,21.2
FR,2011-02,9.6
IT,2011-02,8.7
NL,2011-02,6.2
PT,2011-02,13.2
AT,2011-02,5.6
BE,2011-02,7.1
DE,2011-02,5.9
ES,2011-02,20.5
FR,2011-02,9.2
IT,2011-02,8.1
NL,2011-02,5.9
PT,2011-02,12.8
AT,2011-02,5.0
BE,2011-02,7.1
DE,2011-02,5.9
ES,2011-02,20.5
FR,2011-02,9.2
NL,2011-02,5.9
PT,2011-02,12.9
AT,2011-03,5.5
BE,2011-03,6.9
DE,2011-03,6.1
ES,2011-03,21.3
FR,2011-03,9.3
IT,2011-03,8.8
NL,2011-03,6.0
PT,2011-03,13.3
AT,2011-03,5.0
BE,2011-03,6.9
DE,2011-03,5.7
ES,2011-03,20.6
FR,2011-03,9.1
IT,2011-03,8.1
NL,2011-03,5.7
PT,2011-03,13.1
AT,2011-03,5.0
BE,2011-03,6.9
DE,2011-03,5.7
ES,2011-03,20.6
FR,2011-03,9.1
NL,2011-03,5.7
PT,2011-03,13.0
AT,2011-04,4.9
BE,2011-04,6.7
DE,2011-04,5.5
ES,2011-04,20.9
FR,2011-04,9.1
IT,2011-04,8.1
NL,2011-04,5.9
PT,2011-04,13.1
AT,2011-04,4.9
BE,2011-04,6.9
DE,2011-04,5.6
ES,2011-04,20.6
FR,2011-04,9.1
IT,2011-04,8.0
NL,2011-04,5.8
PT,2011-04,13.1
AT,2011-04,5.0
BE,2011-04,6.9
DE,2011-04,5.6
ES,2011-04,20.6
FR,2011-04,9.1
NL,2011-04,5.8
PT,2011-04,13.1
AT,2011-05,4.7
BE,2011-05,6.6
DE,2011-05,5.4
ES,2011-05,20.6
FR,2011-05,8.9
IT,2011-05,8.1
NL,2011-05,5.9
PT,2011-05,12.9
AT,2011-05,4.9
BE,2011-05,7.0
DE,2011-05,5.6
ES,2011-05,20.7
FR,2011-05,9.1
IT,2011-05,8.3
NL,2011-05,5.8
PT,2011-05,13.2
AT,2011-05,4.9
BE,2011-05,7.0
DE,2011-05,5.6
ES,2011-05,20.7
FR,2011-05,9.1
NL,2011-05,5.8
PT,2011-05,13.2
AT,2011-06,4.2
BE,2011-06,6.7
DE,2011-06,5.6
ES,2011-06,20.5
FR,2011-06,8.5
IT,2011-06,7.6
NL,2011-06,5.6
PT,2011-06,12.6
AT,2011-06,4.6
BE,2011-06,7.1
DE,2011-06,5.5
ES,2011-06,21.0
FR,2011-06,9.2
IT,2011-06,8.2
NL,2011-06,5.7
PT,2011-06,13.1
AT,2011-06,4.8
BE,2011-06,7.1
DE,2011-06,5.5
ES,2011-06,21.0
FR,2011-06,9.2
NL,2011-06,5.7
PT,2011-06,13.2
AT,2011-07,4.2
BE,2011-07,7.7
DE,2011-07,5.6
ES,2011-07,20.8
FR,2011-07,8.5
IT,2011-07,7.4
NL,2011-07,5.8
PT,2011-07,12.7
AT,2011-07,4.4
BE,2011-07,7.5
DE,2011-07,5.5
ES,2011-07,21.4
FR,2011-07,9.2
IT,2011-07,8.4
NL,2011-07,6.0
PT,2011-07,13.2
AT,2011-07,4.7
BE,2011-07,7.5
DE,2011-07,5.5
ES,2011-07,21.4
FR,2011-07,9.2
NL,2011-07,6.0
PT,2011-07,13.2
AT,2011-08,4.0
BE,2011-08,8.0
DE,2011-08,5.6
ES,2011-08,21.3
FR,2011-08,8.9
IT,2011-08,6.8
NL,2011-08,5.7
PT,2011-08,13.3
AT,2011-08,4.3
BE,2011-08,7.7
DE,2011-08,5.4
ES,2011-08,21.7
FR,2011-08,9.2
IT,2011-08,8.5
NL,2011-08,6.0
PT,2011-08,13.6
AT,2011-08,4.6
BE,2011-08,7.7
DE,2011-08,5.4
ES,2011-08,21.7
FR,2011-08,9.2
NL,2011-08,6.0
PT,2011-08,13.5
AT,2011-09,4.1
BE,2011-09,7.8
DE,2011-09,4.9
ES,2011-09,21.9
FR,2011-09,8.8
IT,2011-09,8.8
NL,2011-09,6.2
PT,2011-09,13.9
AT,2011-09,4.3
BE,2011-09,7.6
DE,2011-09,5.4
ES,2011-09,22.1
FR,2011-09,9.2
IT,2011-09,9.0
NL,2011-09,6.2
PT,2011-09,13.9
AT,2011-09,4.7
BE,2011-09,7.6
DE,2011-09,5.4
ES,2011-09,22.1
FR,2011-09,9.2
NL,2011-09,6.2
PT,2011-09,13.9
AT,2011-10,4.9
BE,2011-10,7.3
DE,2011-10,4.8
ES,2011-10,22.3
FR,2011-10,9.4
IT,2011-10,9.1
NL,2011-10,6.4
PT,2011-10,14.2
AT,2011-10,5.3
BE,2011-10,7.3
DE,2011-10,5.3
ES,2011-10,22.4
FR,2011-10,9.3
IT,2011-10,8.9
NL,2011-10,6.4
PT,2011-10,14.1
AT,2011-10,4.9
BE,2011-10,7.3
DE,2011-10,5.3
ES,2011-10,22.4
FR,2011-10,9.3
NL,2011-10,6.4
PT,2011-10,14.2
AT,2011-11,5.3
BE,2011-11,7.1
DE,2011-11,5.1
ES,2011-11,22.6
FR,2011-11,9.8
IT,2011-11,10.0
NL,2011-11,6.6
PT,2011-11,14.7
AT,2011-11,5.3
BE,2011-11,7.2
DE,2011-11,5.2
ES,2011-11,22.7
FR,2011-11,9.3
IT,2011-11,9.5
NL,2011-11,6.6
PT,2011-11,14.6
AT,2011-11,5.0
BE,2011-11,7.2
DE,2011-11,5.2
ES,2011-11,22.7
FR,2011-11,9.4
NL,2011-11,6.6
PT,2011-11,14.6
AT,2011-12,5.0
BE,2011-12,7.1
DE,2011-12,5.1
ES,2011-12,22.7
FR,2011-12,9.8
IT,2011-12,10.0
NL,2011-12,6.2
PT,2011-12,15.4
AT,2011-12,5.1
BE,2011-12,7.1
DE,2011-12,5.2
ES,2011-12,22.9
FR,2011-12,9.4
IT,2011-12,9.7
NL,2011-12,6.5
PT,2011-12,15.1
AT,2011-12,4.9
BE,2011-12,7.1
DE,2011-12,5.2
ES,2011-12,22.9
FR,2011-12,9.4
NL,2011-12,6.5
PT,2011-12,14.9
AT,2012-01,4.8
BE,2012-01,7.4
DE,2012-01,5.9
ES,2012-01,23.7
FR,2012-01,10.1
IT,2012-01,10.5
NL,2012-01,6.8
PT,2012-01,15.3
AT,2012-01,4.6
BE,2012-01,7.2
DE,2012-01,5.1
ES,2012-01,23.2
FR,2012-01,9.5
IT,2012-01,9.7
NL,2012-01,6.6
PT,2012-01,14.9
AT,2012-01,4.9
BE,2012-01,7.2
DE,2012-01,5.1
ES,2012-01,23.3
FR,2012-01,9.5
NL,2012-01,6.6
PT,2012-01,15.0
AT,2012-02,6.2
BE,2012-02,7.4
DE,2012-02,5.5
ES,2012-02,24.3
FR,2012-02,9.9
IT,2012-02,11.0
NL,2012-02,6.8
PT,2012-02,15.8
AT,2012-02,5.1
BE,2012-02,7.2
DE,2012-02,5.1
ES,2012-02,23.6
FR,2012-02,9.5
IT,2012-02,10.2
NL,2012-02,6.5
PT,2012-02,15.4
AT,2012-02,4.9
BE,2012-02,7.3
DE,2012-02,5.1
ES,2012-02,23.6
FR,2012-02,9.5
NL,2012-02,6.5
PT,2012-02,15.4
AT,2012-03,5.3
BE,2012-03,7.2
DE,2012-03,5.1
ES,2012-03,24.6
FR,2012-03,9.7
IT,2012-03,11.6
NL,2012-03,6.8
PT,2012-03,16.1
AT,2012-03,4.9
BE,2012-03,7.2
DE,2012-03,5.1
ES,2012-03,23.9
FR,2012-03,9.5
IT,2012-03,10.7
NL,2012-03,6.5
PT,2012-03,15.8
AT,2012-03,4.9
BE,2012-03,7.2
DE,2012-03,5.1
ES,2012-03,23.9
FR,2012-03,9.5
NL,2012-03,6.5
PT,2012-03,15.9
AT,2012-04,4.9
BE,2012-04,7.1
DE,2012-04,4.9
ES,2012-04,24.5
FR,2012-04,9.6
IT,2012-04,11.2
NL,2012-04,6.9
PT,2012-04,16.3
AT,2012-04,5.0
BE,2012-04,7.3
DE,2012-04,5.1
ES,2012-04,24.2
FR,2012-04,9.6
IT,2012-04,10.7
NL,2012-04,6.8
PT,2012-04,16.3
AT,2012-04,5.1
BE,2012-04,7.3
DE,2012-04,5.1
ES,2012-04,24.3
FR,2012-04,9.6
NL,2012-04,6.8
PT,2012-04,16.2
AT,2012-05,5.0
BE,2012-05,7.0
DE,2012-05,5.2
ES,2012-05,24.5
FR,2012-05,9.5
IT,2012-05,10.5
NL,2012-05,6.7
PT,2012-05,15.9
AT,2012-05,5.1
BE,2012-05,7.4
DE,2012-05,5.1
ES,2012-05,24.6
FR,2012-05,9.7
IT,2012-05,10.6
NL,2012-05,6.7
PT,2012-05,16.2
AT,2012-05,5.2
BE,2012-05,7.4
DE,2012-05,5.1
ES,2012-05,24.6
FR,2012-05,9.7
NL,2012-05,6.7
PT,2012-05,16.3
AT,2012-06,5.1
BE,2012-06,7.0
DE,2012-06,4.9
ES,2012-06,24.2
FR,2012-06,9.1
IT,2012-06,10.4
NL,2012-06,6.5
PT,2012-06,15.8
AT,2012-06,5.5
BE,2012-06,7.4
DE,2012-06,5.1
ES,2012-06,24.8
FR,2012-06,9.7
IT,2012-06,10.9
NL,2012-06,6.7
PT,2012-06,16.3
AT,2012-06,5.4
BE,2012-06,7.4
DE,2012-06,5.1
ES,2012-06,24.8
FR,2012-06,9.7
NL,2012-06,6.7
PT,2012-06,16.3
AT,2012-07,5.1
BE,2012-07,7.6
DE,2012-07,5.3
ES,2012-07,24.4
FR,2012-07,8.9
IT,2012-07,10.0
NL,2012-07,6.6
PT,2012-07,15.9
AT,2012-07,5.4
BE,2012-07,7.4
DE,2012-07,5.1
ES,2012-07,25.0
FR,2012-07,9.7
IT,2012-07,11.0
NL,2012-07,6.8
PT,2012-07,16.4
AT,2012-07,5.4
BE,2012-07,7.4
DE,2012-07,5.1
ES,2012-07,25.0
FR,2012-07,9.7
NL,2012-07,6.8
PT,2012-07,16.5
AT,2012-08,5.2
BE,2012-08,7.9
DE,2012-08,5.0
ES,2012-08,24.8
FR,2012-08,9.4
IT,2012-08,9.2
NL,2012-08,6.4
PT,2012-08,16.8
AT,2012-08,5.6
BE,2012-08,7.6
DE,2012-08,5.0
ES,2012-08,25.2
FR,2012-08,9.7
IT,2012-08,10.9
NL,2012-08,6.8
PT,2012-08,17.0
AT,2012-08,5.5
BE,2012-08,7.6
DE,2012-08,5.0
ES,2012-08,25.2
FR,2012-08,9.7
NL,2012-08,6.8
PT,2012-08,16.9
AT,2012-09,5.2
BE,2012-09,8.0
DE,2012-09,4.7
ES,2012-09,25.2
FR,2012-09,9.4
IT,2012-09,10.8
NL,2012-09,7.0
PT,2012-09,17.0
AT,2012-09,5.5
BE,2012-09,7.8
DE,2012-09,5.0
ES,2012-09,25.4
FR,2012-09,9.8
IT,2012-09,11.2
NL,2012-09,6.9
PT,2012-09,17.0
AT,2012-09,5.5
BE,2012-09,7.9
DE,2012-09,5.0
ES,2012-09,25.5
FR,2012-09,9.9
NL,2012-09,6.9
PT,2012-09,17.1
AT,2012-10,4.9
BE,2012-10,8.2
DE,2012-10,4.8
ES,2012-10,25.6
FR,2012-10,10.2
IT,2012-10,12.0
NL,2012-10,7.0
PT,2012-10,17.5
AT,2012-10,5.3
BE,2012-10,8.2
DE,2012-10,5.0
ES,2012-10,25.7
FR,2012-10,10.0
IT,2012-10,11.7
NL,2012-10,7.0
PT,2012-10,17.4
AT,2012-10,5.5
BE,2012-10,8.2
DE,2012-10,5.0
ES,2012-10,25.7
FR,2012-10,10.1
NL,2012-10,7.0
PT,2012-10,17.4
AT,2012-11,5.4
BE,2012-11,8.3
DE,2012-11,4.8
ES,2012-11,25.9
FR,2012-11,10.7
IT,2012-11,12.0
NL,2012-11,7.2
PT,2012-11,17.9
AT,2012-11,5.5
BE,2012-11,8.4
DE,2012-11,5.0
ES,2012-11,25.9
FR,2012-11,10.2
IT,2012-11,11.6
NL,2012-11,7.2
PT,2012-11,17.7
AT,2012-11,5.6
BE,2012-11,8.4
DE,2012-11,5.0
ES,2012-11,25.9
FR,2012-11,10.2
NL,2012-11,7.2
PT,2012-11,17.8
AT,2012-12,5.2
BE,2012-12,8.5
DE,2012-12,4.9
ES,2012-12,25.8
FR,2012-12,10.6
IT,2012-12,11.4
NL,2012-12,7.1
PT,2012-12,18.5
AT,2012-12,5.4
BE,2012-12,8.5
DE,2012-12,5.0
ES,2012-12,26.0
FR,2012-12,10.3
IT,2012-12,11.6
NL,2012-12,7.4
PT,2012-12,18.2
AT,2012-12,5.6
BE,2012-12,8.5
DE,2012-12,5.0
ES,2012-12,26.0
FR,2012-12,10.3
NL,2012-12,7.4
PT,2012-12,18.1
AT,2013-01,6.5
BE,2013-01,8.7
DE,2013-01,5.5
ES,2013-01,26.7
FR,2013-01,11.0
IT,2013-01,13.1
NL,2013-01,7.8
PT,2013-01,18.7
AT,2013-01,6.0
BE,2013-01,8.5
DE,2013-01,5.1
ES,2013-01,26.2
FR,2013-01,10.4
IT,2013-01,12.1
NL,2013-01,7.5
PT,2013-01,18.3
AT,2013-01,5.7
BE,2013-01,8.5
DE,2013-01,5.1
ES,2013-01,26.2
FR,2013-01,10.4
NL,2013-01,7.5
PT,2013-01,18.2
AT,2013-02,6.6
BE,2013-02,8.6
DE,2013-02,5.6
ES,2013-02,27.1
FR,2013-02,10.8
IT,2013-02,13.1
NL,2013-02,8.0
PT,2013-02,18.6
AT,2013-02,5.7
BE,2013-02,8.5
DE,2013-02,5.1
ES,2013-02,26.4
FR,2013-02,10.4
IT,2013-02,12.1
NL,2013-02,7.7
PT,2013-02,18.2
AT,2013-02,5.7
BE,2013-02,8.5
DE,2013-02,5.1
ES,2013-02,26.3
FR,2013-02,10.4
NL,2013-02,7.7
PT,2013-02,18.2
AT,2013-03,6.8
BE,2013-03,8.5
DE,2013-03,5.2
ES,2013-03,27.0
FR,2013-03,10.6
IT,2013-03,12.7
NL,2013-03,8.2
PT,2013-03,18.5
AT,2013-03,5.9
BE,2013-03,8.5
DE,2013-03,5.0
ES,2013-03,26.3
FR,2013-03,10.4
IT,2013-03,12.1
NL,2013-03,7.9
PT,2013-03,18.2
AT,2013-03,5.7
BE,2013-03,8.5
DE,2013-03,5.0
ES,2013-03,26.3
FR,2013-03,10.4
NL,2013-03,7.9
PT,2013-03,18.1
AT,2013-04,5.4
BE,2013-04,8.4
DE,2013-04,4.9
ES,2013-04,26.6
FR,2013-04,10.4
IT,2013-04,12.6
NL,2013-04,8.1
PT,2013-04,18.1
AT,2013-04,5.4
BE,2013-04,8.6
DE,2013-04,5.0
ES,2013-04,26.3
FR,2013-04,10.5
IT,2013-04,12.2
NL,2013-04,8.0
PT,2013-04,18.1
AT,2013-04,5.6
BE,2013-04,8.6
DE,2013-04,5.0
ES,2013-04,26.3
FR,2013-04,10.4
NL,2013-04,8.0
PT,2013-04,18.1
AT,2013-05,5.1
BE,2013-05,8.2
DE,2013-05,4.8
ES,2013-05,26.1
FR,2013-05,10.2
IT,2013-05,12.4
NL,2013-05,8.1
PT,2013-05,17.6
AT,2013-05,5.4
BE,2013-05,8.6
DE,2013-05,5.0
ES,2013-05,26.2
FR,2013-05,10.4
IT,2013-05,12.4
NL,2013-05,8.1
PT,2013-05,18.0
AT,2013-05,5.5
BE,2013-05,8.6
DE,2013-05,5.0
ES,2013-05,26.2
FR,2013-05,10.4
NL,2013-05,8.1
PT,2013-05,17.9
AT,2013-06,5.0
BE,2013-06,8.1
DE,2013-06,5.0
ES,2013-06,25.6
FR,2013-06,9.8
IT,2013-06,11.7
NL,2013-06,8.1
PT,2013-06,17.0
AT,2013-06,5.5
BE,2013-06,8.5
DE,2013-06,4.9
ES,2013-06,26.1
FR,2013-06,10.4
IT,2013-06,12.4
NL,2013-06,8.3
PT,2013-06,17.6
AT,2013-06,5.6
BE,2013-06,8.5
DE,2013-06,4.9
ES,2013-06,26.2
FR,2013-06,10.4
NL,2013-06,8.3
PT,2013-06,17.7
AT,2013-07,5.6
BE,2013-07,8.7
DE,2013-07,4.9
ES,2013-07,25.6
FR,2013-07,9.6
IT,2013-07,11.1
NL,2013-07,8.3
PT,2013-07,17.0
AT,2013-07,5.7
BE,2013-07,8.5
DE,2013-07,4.9
ES,2013-07,26.2
FR,2013-07,10.3
IT,2013-07,12.2
NL,2013-07,8.5
PT,2013-07,17.5
AT,2013-07,5.6
BE,2013-07,8.5
DE,2013-07,4.9
ES,2013-07,26.2
FR,2013-07,10.3
NL,2013-07,8.5
PT,2013-07,17.4
AT,2013-08,5.2
BE,2013-08,8.8
DE,2013-08,4.7
ES,2013-08,25.6
FR,2013-08,9.9
IT,2013-08,11.0
NL,2013-08,8.1
PT,2013-08,16.6
AT,2013-08,5.5
BE,2013-08,8.5
DE,2013-08,4.9
ES,2013-08,26.1
FR,2013-08,10.1
IT,2013-08,12.5
NL,2013-08,8.5
PT,2013-08,16.8
AT,2013-08,5.7
BE,2013-08,8.5
DE,2013-08,4.9
ES,2013-08,26.1
FR,2013-08,10.2
NL,2013-08,8.5
PT,2013-08,16.9
AT,2013-09,5.5
BE,2013-09,8.7
DE,2013-09,4.7
ES,2013-09,25.8
FR,2013-09,9.9
IT,2013-09,12.3
NL,2013-09,8.5
PT,2013-09,16.4
AT,2013-09,5.9
BE,2013-09,8.6
DE,2013-09,4.9
ES,2013-09,26.0
FR,2013-09,10.3
IT,2013-09,12.6
NL,2013-09,8.5
PT,2013-09,16.4
AT,2013-09,5.7
BE,2013-09,8.5
DE,2013-09,4.9
ES,2013-09,26.0
FR,2013-09,10.2
NL,2013-09,8.5
PT,2013-09,16.5
AT,2013-10,5.5
BE,2013-10,8.6
DE,2013-10,4.8
ES,2013-10,26.0
FR,2013-10,10.3
IT,2013-10,12.9
NL,2013-10,8.5
PT,2013-10,16.3
AT,2013-10,5.8
BE,2013-10,8.6
DE,2013-10,4.8
ES,2013-10,26.0
FR,2013-10,10.1
IT,2013-10,12.6
NL,2013-10,8.5
PT,2013-10,16.2
AT,2013-10,5.7
BE,2013-10,8.6
DE,2013-10,4.8
ES,2013-10,26.0
FR,2013-10,10.2
NL,2013-10,8.5
PT,2013-10,16.2
AT,2013-11,5.9
BE,2013-11,8.6
DE,2013-11,4.6
ES,2013-11,25.9
FR,2013-11,10.6
IT,2013-11,13.2
NL,2013-11,8.4
PT,2013-11,16.1
AT,2013-11,5.9
BE,2013-11,8.7
DE,2013-11,4.8
ES,2013-11,25.9
FR,2013-11,10.2
IT,2013-11,12.6
NL,2013-11,8.4
PT,2013-11,16.0
AT,2013-11,5.8
BE,2013-11,8.6
DE,2013-11,4.8
ES,2013-11,25.8
